Sample,Family,Genus,Species,Count,Length
9GC2-2,Kyphosidae,Kyphosus,sydneyanus,3,512.4529
9GC2-2,Kyphosidae,Kyphosus,sydneyanus,1,591.311
9GC2-2,Kyphosidae,Kyphosus,sydneyanus,2,530.2504
9GC2-2,Kyphosidae,Kyphosus,sydneyanus,3,742.8433
9GC2-2,Kyphosidae,Kyphosus,sydneyanus,4,596.3413
9GC2-2,Kyphosidae,Kyphosus,sydneyanus,5,492.8524
9GC2-2,Monacanthidae,Meuschenia,galii,1,470.942
9GC2-2,Scorpididae,Neatypus,obliquus,1,96.2866
9GC2-2,Scorpididae,Neatypus,obliquus,1,82.4502
9GC2-2,Labridae,Ophthalmolepis,lineolatus,1,172.6114
9GC2-2,Mullidae,Parupeneus,spilurus,1,241.3735
9GC2-2,Mullidae,Parupeneus,spilurus,1,281.5883
9GC2-2,Labridae,Pseudolabrus,biserialis,1,130.1065
9GC2-2,Labridae,Pseudolabrus,biserialis,1,203.2467
9GC2-2,Carangidae,Seriola,lalandi,1,344.7463
9GC2-2,Carangidae,Seriola,lalandi,1,542.4777
9GC2-2,Carangidae,Seriola,lalandi,1,593.7866
9GC2-2,Sphyraenidae,Sphyraena,obtusata,1,179.2622
9GC2-2,Labridae,Thalassoma,lutescens,1,248.5687
9GC2-2,Urolophidae,Trygonoptera,ovalis,1,275.1064
9GC2-3,Labridae,Coris,auricularis,1,159.3162
9GC2-3,Labridae,Coris,auricularis,2,151.3392
9GC2-3,Labridae,Coris,auricularis,3,308.3946
9GC2-3,Labridae,Coris,auricularis,4,130.0887
9GC2-3,Labridae,Coris,auricularis,5,97.3836
9GC2-3,Labridae,Coris,auricularis,1,249.2029
9GC2-3,Labridae,Coris,auricularis,1,225.808
9GC2-3,Labridae,Coris,auricularis,1,152.3657
9GC2-3,Labridae,Coris,auricularis,1,203.6128
9GC2-3,Serranidae,Epinephelides,armatus,1,160.3034
9GC2-3,Scorpididae,Neatypus,obliquus,1,174.5684
9GC2-3,Scorpididae,Neatypus,obliquus,1,158.254
9GC2-3,Scorpididae,Neatypus,obliquus,2,112.0162
9GC2-3,Scorpididae,Neatypus,obliquus,3,125.8445
9GC2-3,Labridae,Notolabrus,parilus,1,284.3044
9GC2-3,Labridae,Ophthalmolepis,lineolatus,1,277.2055
9GC2-3,Carangidae,Pseudocaranx,spp,1,216.6213
9GC2-3,Carangidae,Pseudocaranx,spp,2,243.1693
9GC2-3,Carangidae,Pseudocaranx,spp,3,178.0435
9GC2-3,Carangidae,Pseudocaranx,spp,4,216.3544
9GC2-3,Carangidae,Pseudocaranx,spp,5,208.0039
9GC2-3,Carangidae,Pseudocaranx,spp,6,302.6282
9GC2-3,Carangidae,Pseudocaranx,spp,7,356.9989
9GC2-3,Carangidae,Pseudocaranx,spp,8,185.3287
9GC2-3,Carangidae,Pseudocaranx,spp,9,193.7374
9GC2-3,Carangidae,Pseudocaranx,spp,10,238.6409
9GC2-3,Carangidae,Pseudocaranx,spp,11,224.37
9GC2-3,Carangidae,Pseudocaranx,spp,12,165.4801
9GC2-3,Carangidae,Pseudocaranx,spp,13,196.1335
9GC2-3,Carangidae,Pseudocaranx,spp,1,164.3305
9GC2-3,Carangidae,Pseudocaranx,spp,1,171.9226
9GC2-3,Carangidae,Pseudocaranx,spp,1,196.378
9GC2-3,Carangidae,Pseudocaranx,spp,1,204.6899
9GC2-3,Labridae,Pseudolabrus,biserialis,1,172.6931
9GC2-4,Serranidae,Caesioscorpis,theagenes,1,138.8501
9GC2-4,Serranidae,Caesioscorpis,theagenes,2,141.641
9GC2-4,Serranidae,Caesioscorpis,theagenes,3,150.8614
9GC2-4,Serranidae,Caesioscorpis,theagenes,4,129.3829
9GC2-4,Serranidae,Caesioscorpis,theagenes,5,130.8771
9GC2-4,Serranidae,Caesioscorpis,theagenes,6,144.8984
9GC2-4,Serranidae,Caesioscorpis,theagenes,7,122.5158
9GC2-4,Serranidae,Caesioscorpis,theagenes,8,143.3251
9GC2-4,Serranidae,Caesioscorpis,theagenes,9,139.376
9GC2-4,Serranidae,Caesioscorpis,theagenes,10,111.3667
9GC2-4,Serranidae,Caesioscorpis,theagenes,11,136.0517
9GC2-4,Serranidae,Caesioscorpis,theagenes,12,118.3458
9GC2-4,Serranidae,Caesioscorpis,theagenes,13,133.9508
9GC2-4,Serranidae,Caesioscorpis,theagenes,14,114.1217
9GC2-4,Serranidae,Caesioscorpis,theagenes,15,150.3689
9GC2-4,Serranidae,Caesioscorpis,theagenes,16,148.8722
9GC2-4,Serranidae,Caesioscorpis,theagenes,17,128.2452
9GC2-4,Serranidae,Caesioscorpis,theagenes,18,122.2188
9GC2-4,Serranidae,Caesioscorpis,theagenes,19,188.1384
9GC2-4,Labridae,Coris,auricularis,1,262.5923
9GC2-4,Labridae,Coris,auricularis,1,114.4126
9GC2-4,Labridae,Coris,auricularis,1,182.6859
9GC2-4,Labridae,Coris,auricularis,2,109.7558
9GC2-4,Labridae,Coris,auricularis,3,292.0339
9GC2-4,Labridae,Coris,auricularis,4,222.9342
9GC2-4,Labridae,Coris,auricularis,5,105.722
9GC2-4,Labridae,Coris,auricularis,6,90.1874
9GC2-4,Labridae,Coris,auricularis,7,91.7958
9GC2-4,Labridae,Coris,auricularis,8,91.2402
9GC2-4,Labridae,Coris,auricularis,9,88.1364
9GC2-4,Labridae,Coris,auricularis,10,181.9339
9GC2-4,Labridae,Coris,auricularis,11,95.8267
9GC2-4,Labridae,Coris,auricularis,12,226.8484
9GC2-4,Labridae,Coris,auricularis,1,123.385
9GC2-4,Labridae,Coris,auricularis,1,189.6781
9GC2-4,Monacanthidae,Meuschenia,galii,1,197.5239
9GC2-4,Scorpididae,Neatypus,obliquus,1,88.1991
9GC2-4,Scorpididae,Neatypus,obliquus,1,101.8511
9GC2-4,Scorpididae,Neatypus,obliquus,1,87.3769
9GC2-4,Labridae,Notolabrus,parilus,1,228.3923
9GC2-4,Labridae,Notolabrus,parilus,1,277.1164
9GC2-4,Odacidae,Odax,cyanomelas,1,266.6974
9GC2-4,Labridae,Ophthalmolepis,lineolatus,1,222.8374
9GC2-4,Pomacentridae,Parma,mccullochi,1,178.0697
9GC2-4,Labridae,Pictilabrus,laticlavius,1,162.0321
9GC2-4,Carangidae,Pseudocaranx,spp,1,323.3087
9GC2-4,Carangidae,Pseudocaranx,spp,2,322.4849
9GC2-4,Carangidae,Pseudocaranx,spp,3,310.3223
9GC2-4,Carangidae,Pseudocaranx,spp,1,293.6707
9GC2-4,Carangidae,Pseudocaranx,spp,1,302.0429
9GC2-4,Labridae,Pseudolabrus,biserialis,1,134.0003
9GC2-4,Scorpididae,Scorpis,aequipinnis,1,280.9305
9GC2-4,Carangidae,Seriola,lalandi,1,543.1388
9GC2-4,Carangidae,Seriola,lalandi,1,599.6773
9GC2-4,Carangidae,Seriola,lalandi,1,498.9771
9GC2-4,Scorpididae,Tilodon,sexfasciatus,1,259.3447
9GC3-1,Labridae,Coris,auricularis,1,79.6763
9GC3-1,Labridae,Coris,auricularis,2,243.1395
9GC3-1,Labridae,Coris,auricularis,3,79.4086
9GC3-1,Labridae,Coris,auricularis,4,331.3481
9GC3-1,Labridae,Coris,auricularis,5,84.2634
9GC3-1,Labridae,Coris,auricularis,1,111.3039
9GC3-1,Labridae,Coris,auricularis,1,216.249
9GC3-1,Serranidae,Epinephelides,armatus,1,313.3014
9GC3-1,Kyphosidae,Girella,tephraeops,1,255.4625
9GC3-1,Kyphosidae,Kyphosus,cornelii,1,270.7823
9GC3-1,Monacanthidae,Meuschenia,galii,1,224.8849
9GC3-1,Labridae,Notolabrus,parilus,1,208.18
9GC3-1,Labridae,Notolabrus,parilus,1,286.5864
9GC3-1,Mullidae,Parupeneus,spilurus,1,62.8324
9GC3-1,Carangidae,Pseudocaranx,spp,1,161.08
9GC3-1,Carangidae,Pseudocaranx,spp,1,92.3933
9GC3-1,Carangidae,Pseudocaranx,spp,1,202.1018
9GC3-1,Carangidae,Pseudocaranx,spp,1,144.2879
9GC3-1,Scorpididae,Scorpis,georgiana,1,224.9408
9GC3-1,Scorpididae,Scorpis,georgiana,1,247.4112
9GC3-1,Scorpididae,Scorpis,georgiana,1,243.6488
9GC3-1,Scorpididae,Scorpis,georgiana,1,258.2929
9GC3-1,Sphyraenidae,Sphyraena,obtusata,1,170.9219
9GC3-2,Labridae,Coris,auricularis,1,211.4658
9GC3-2,Labridae,Coris,auricularis,1,152.9901
9GC3-2,Labridae,Coris,auricularis,1,230.5927
9GC3-2,Kyphosidae,Kyphosus,cornelii,1,303.1396
9GC3-2,Kyphosidae,Kyphosus,cornelii,1,324.2809
9GC3-2,Kyphosidae,Kyphosus,cornelii,1,364.5517
9GC3-2,Kyphosidae,Kyphosus,cornelii,1,300.8414
9GC3-2,Myliobatidae,Myliobatis,australis,1,368.0468
9GC3-2,Carangidae,Pseudocaranx,spp,1,216.2841
9GC3-2,Carangidae,Pseudocaranx,spp,2,260.0859
9GC3-2,Carangidae,Pseudocaranx,spp,1,305.6376
9GC3-2,Carangidae,Pseudocaranx,spp,1,230.6479
9GC3-2,Carangidae,Pseudocaranx,spp,1,266.7286
9GC3-2,Carangidae,Pseudocaranx,spp,2,209.9597
9GC3-2,Carangidae,Pseudocaranx,spp,1,225.1744
9GC3-2,Carangidae,Pseudocaranx,spp,2,257.8005
9GC3-2,Carangidae,Pseudocaranx,spp,1,227.4948
9GC3-2,Carangidae,Pseudocaranx,spp,1,268.285
9GC3-2,Carangidae,Pseudocaranx,spp,2,188.2318
9GC3-2,Carangidae,Pseudocaranx,spp,3,228.4617
9GC3-2,Carangidae,Pseudocaranx,spp,4,231.3598
9GC3-2,Carangidae,Pseudocaranx,spp,1,262.606
9GC3-2,Sparidae,Rhabdosargus,sarba,1,271.1467
9GC3-2,Scorpididae,Scorpis,georgiana,1,220.7526
9GC3-2,Scorpididae,Scorpis,georgiana,1,223.7005
9GC3-3,Labridae,Austrolabrus,maculatus,1,133.9694
9GC3-3,Chaetodontidae,Chelmonops,curiosus,1,126.7316
9GC3-3,Labridae,Coris,auricularis,1,122.6138
9GC3-3,Labridae,Coris,auricularis,1,117.4485
9GC3-3,Labridae,Coris,auricularis,2,87.7868
9GC3-3,Labridae,Coris,auricularis,3,110.1996
9GC3-3,Labridae,Coris,auricularis,4,55.7965
9GC3-3,Labridae,Coris,auricularis,5,47.2917
9GC3-3,Labridae,Coris,auricularis,6,97.3985
9GC3-3,Labridae,Coris,auricularis,7,72.1536
9GC3-3,Labridae,Coris,auricularis,8,70.9986
9GC3-3,Labridae,Coris,auricularis,9,104.0694
9GC3-3,Labridae,Coris,auricularis,10,92.3129
9GC3-3,Labridae,Coris,auricularis,1,110.0457
9GC3-3,Labridae,Coris,auricularis,2,123.4002
9GC3-3,Labridae,Coris,auricularis,3,80.5275
9GC3-3,Labridae,Coris,auricularis,1,141.6796
9GC3-3,Labridae,Coris,auricularis,2,112.9046
9GC3-3,Labridae,Coris,auricularis,1,108.8236
9GC3-3,Labridae,Coris,auricularis,1,157.8271
9GC3-3,Serranidae,Epinephelides,armatus,1,196.7568
9GC3-3,Labridae,Notolabrus,parilus,1,244.7587
9GC3-3,Odacidae,Odax,cyanomelas,1,254.0641
9GC3-3,Odacidae,Odax,cyanomelas,1,230.425
9GC3-3,Pomacentridae,Parma,mccullochi,1,176.8874
9GC3-3,Pomacentridae,Parma,victoriae,1,169.0558
9GC3-3,Labridae,Pictilabrus,laticlavius,1,169.3063
9GC3-3,Carangidae,Pseudocaranx,spp,1,196.4274
9GC3-3,Carangidae,Pseudocaranx,spp,2,144.0271
9GC3-3,Carangidae,Pseudocaranx,spp,1,174.3538
9GC3-3,Carangidae,Pseudocaranx,spp,1,139.5086
9GC3-3,Carangidae,Pseudocaranx,spp,1,162.9127
9GC3-3,Carangidae,Pseudocaranx,spp,1,154.4085
9GC3-3,Carangidae,Pseudocaranx,spp,1,178.9537
9GC3-3,Scorpididae,Scorpis,georgiana,1,232.3897
9GC3-3,Scorpididae,Scorpis,georgiana,1,249.2329
9GC3-3,Carangidae,Seriola,lalandi,1,490.4538
9GC3-4,Labridae,Coris,auricularis,1,187.7649
9GC3-4,Labridae,Coris,auricularis,2,199.2903
9GC3-4,Labridae,Coris,auricularis,3,272.1262
9GC3-4,Labridae,Coris,auricularis,1,189.1526
9GC3-4,Labridae,Coris,auricularis,1,176.9054
9GC3-4,Labridae,Coris,auricularis,1,291.4357
9GC3-4,Labridae,Coris,auricularis,2,161.1338
9GC3-4,Labridae,Coris,auricularis,3,211.5892
9GC3-4,Labridae,Coris,auricularis,4,184.9601
9GC3-4,Labridae,Coris,auricularis,1,135.0839
9GC3-4,Heterodontidae,Heterodontus,portusjacksoni,1,541.4302
9GC3-4,Kyphosidae,Kyphosus,cornelii,1,192.725
9GC3-4,Kyphosidae,Kyphosus,cornelii,2,189.84
9GC3-4,Kyphosidae,Kyphosus,cornelii,3,174.5654
9GC3-4,Kyphosidae,Kyphosus,cornelii,4,170.6521
9GC3-4,Kyphosidae,Kyphosus,cornelii,5,195.1341
9GC3-4,Kyphosidae,Kyphosus,cornelii,6,191.7599
9GC3-4,Kyphosidae,Kyphosus,cornelii,7,171.1637
9GC3-4,Kyphosidae,Kyphosus,cornelii,8,172.8236
9GC3-4,Kyphosidae,Kyphosus,cornelii,9,187.6356
9GC3-4,Kyphosidae,Kyphosus,cornelii,10,183.4216
9GC3-4,Kyphosidae,Kyphosus,cornelii,11,177.3735
9GC3-4,Kyphosidae,Kyphosus,cornelii,12,175.1525
9GC3-4,Kyphosidae,Kyphosus,cornelii,13,181.1808
9GC3-4,Kyphosidae,Kyphosus,cornelii,14,190.8385
9GC3-4,Kyphosidae,Kyphosus,cornelii,15,179.0842
9GC3-4,Kyphosidae,Kyphosus,cornelii,16,221.0875
9GC3-4,Kyphosidae,Kyphosus,cornelii,17,252.0426
9GC3-4,Kyphosidae,Kyphosus,cornelii,18,201.7055
9GC3-4,Kyphosidae,Kyphosus,cornelii,19,178.5613
9GC3-4,Kyphosidae,Kyphosus,cornelii,20,179.542
9GC3-4,Kyphosidae,Kyphosus,cornelii,21,177.5885
9GC3-4,Kyphosidae,Kyphosus,cornelii,22,195.3293
9GC3-4,Kyphosidae,Kyphosus,cornelii,23,101.3795
9GC3-4,Kyphosidae,Kyphosus,cornelii,24,159.8254
9GC3-4,Kyphosidae,Kyphosus,cornelii,25,198.5105
9GC3-4,Kyphosidae,Kyphosus,cornelii,1,185.4022
9GC3-4,Kyphosidae,Kyphosus,cornelii,2,184.9797
9GC3-4,Kyphosidae,Kyphosus,cornelii,3,205.1989
9GC3-4,Kyphosidae,Kyphosus,cornelii,4,159.8188
9GC3-4,Kyphosidae,Kyphosus,cornelii,5,171.006
9GC3-4,Kyphosidae,Kyphosus,cornelii,6,170.1441
9GC3-4,Labridae,Notolabrus,parilus,1,139.7313
9GC3-4,Labridae,Notolabrus,parilus,1,264.6442
9GC3-4,Carangidae,Pseudocaranx,spp,1,127.596
9GC3-4,Carangidae,Pseudocaranx,spp,1,135.4986
9GC3-4,Scorpididae,Scorpis,georgiana,1,286.8721
9GC3-4,Scorpididae,Scorpis,georgiana,1,286.9562
9GC3-4,Carangidae,Seriola,lalandi,1,331.2995
9GC3-4,Labridae,Thalassoma,lutescens,1,228.9513
9GC4-1,Aracanidae,Anoplocapros,amygdaloides,1,172.2551
9GC4-1,Labridae,Coris,auricularis,1,168.1797
9GC4-1,Labridae,Coris,auricularis,2,199.1605
9GC4-1,Labridae,Coris,auricularis,3,250.9141
9GC4-1,Labridae,Coris,auricularis,4,136.9364
9GC4-1,Labridae,Coris,auricularis,1,167.9929
9GC4-1,Labridae,Coris,auricularis,1,158.3682
9GC4-1,Labridae,Coris,auricularis,1,155.7745
9GC4-1,Labridae,Coris,auricularis,1,141.7964
9GC4-1,Serranidae,Epinephelides,armatus,1,228.529
9GC4-1,Serranidae,Epinephelides,armatus,1,294.187
9GC4-1,Kyphosidae,Kyphosus,cornelii,1,364.0277
9GC4-1,Myliobatidae,Myliobatis,australis,1,573.7537
9GC4-1,Labridae,Notolabrus,parilus,1,218.0162
9GC4-1,Labridae,Ophthalmolepis,lineolatus,1,235.3445
9GC4-1,Carangidae,Pseudocaranx,spp,1,209.6496
9GC4-1,Carangidae,Pseudocaranx,spp,2,204.9328
9GC4-1,Carangidae,Pseudocaranx,spp,3,204.5109
9GC4-1,Carangidae,Pseudocaranx,spp,4,193.3842
9GC4-1,Carangidae,Pseudocaranx,spp,5,197.4887
9GC4-1,Carangidae,Pseudocaranx,spp,1,183.4311
9GC4-1,Carangidae,Pseudocaranx,spp,1,218.5194
9GC4-1,Carangidae,Pseudocaranx,spp,2,212.8352
9GC4-1,Carangidae,Pseudocaranx,spp,1,212.1855
9GC4-1,Carangidae,Pseudocaranx,spp,1,158.5167
9GC4-1,Carangidae,Pseudocaranx,spp,2,191.2449
9GC4-1,Carangidae,Pseudocaranx,spp,1,228.1797
9GC4-1,Carangidae,Pseudocaranx,spp,1,203.4947
9GC4-1,Scorpididae,Scorpis,georgiana,1,271.5549
9GC4-1,Scorpididae,Scorpis,georgiana,1,327.7633
9GC4-1,Carangidae,Seriola,lalandi,1,512.8276
9GC4-2,Scyliorhinidae,Aulohalaelurus,labiosus,1,443.9932
9GC4-2,Labridae,Austrolabrus,maculatus,1,131.5645
9GC4-2,Labridae,Austrolabrus,maculatus,2,155.4917
9GC4-2,Labridae,Coris,auricularis,1,144.6271
9GC4-2,Labridae,Coris,auricularis,2,150.4301
9GC4-2,Labridae,Coris,auricularis,3,263.4824
9GC4-2,Labridae,Coris,auricularis,4,116.9591
9GC4-2,Labridae,Coris,auricularis,5,98.9321
9GC4-2,Labridae,Coris,auricularis,6,77.317
9GC4-2,Labridae,Coris,auricularis,7,391.7294
9GC4-2,Labridae,Coris,auricularis,8,141.0819
9GC4-2,Kyphosidae,Kyphosus,cornelii,1,575.1285
9GC4-2,Labridae,Notolabrus,parilus,1,155.9416
9GC4-2,Labridae,Notolabrus,parilus,2,234.4154
9GC4-2,Labridae,Notolabrus,parilus,1,182.7175
9GC4-2,Labridae,Notolabrus,parilus,1,343.4584
9GC4-2,Labridae,Ophthalmolepis,lineolatus,1,300.8862
9GC4-2,Pomacentridae,Parma,mccullochi,1,206.6699
9GC4-2,Scorpididae,Scorpis,georgiana,1,326.1026
9GC4-3,Labridae,Coris,auricularis,1,91.6268
9GC4-3,Labridae,Coris,auricularis,1,70.1462
9GC4-3,Labridae,Coris,auricularis,1,129.5399
9GC4-3,Monacanthidae,Meuschenia,galii,1,306.6449
9GC4-3,Myliobatidae,Myliobatis,australis,1,830.7054
9GC4-3,Labridae,Notolabrus,parilus,1,239.0732
9GC4-3,Labridae,Notolabrus,parilus,1,151.2818
9GC4-3,Labridae,Notolabrus,parilus,1,282.5215
9GC4-3,Odacidae,Odax,cyanomelas,1,292.4645
9GC4-3,Labridae,Ophthalmolepis,lineolatus,1,246.7586
9GC4-3,Labridae,Ophthalmolepis,lineolatus,1,199.4104
9GC4-3,Labridae,Ophthalmolepis,lineolatus,2,164.1076
9GC4-3,Labridae,Pictilabrus,laticlavius,1,202.7809
9GC4-3,Labridae,Pseudolabrus,biserialis,1,149.1341
9GC4-3,Scorpididae,Scorpis,georgiana,1,256.5279
9GC4-3,Sphyraenidae,Sphyraena,obtusata,1,164.7819
9GC4-3,Mullidae,Upeneichthys,vlamingii,1,261.2272
9GC4-4,Labridae,Coris,auricularis,1,268.043
9GC4-4,Labridae,Coris,auricularis,2,164.1933
9GC4-4,Labridae,Coris,auricularis,3,140.7737
9GC4-4,Labridae,Coris,auricularis,4,175.7681
9GC4-4,Labridae,Coris,auricularis,5,173.0714
9GC4-4,Labridae,Coris,auricularis,6,212.7962
9GC4-4,Labridae,Coris,auricularis,7,171.5427
9GC4-4,Labridae,Coris,auricularis,8,134.6187
9GC4-4,Labridae,Coris,auricularis,9,76.9697
9GC4-4,Labridae,Coris,auricularis,10,106.8158
9GC4-4,Labridae,Coris,auricularis,1,164.5779
9GC4-4,Labridae,Coris,auricularis,1,139.7814
9GC4-4,Labridae,Coris,auricularis,2,134.6973
9GC4-4,Labridae,Coris,auricularis,3,101.2162
9GC4-4,Labridae,Coris,auricularis,4,113.9536
9GC4-4,Labridae,Coris,auricularis,5,98.3548
9GC4-4,Labridae,Coris,auricularis,6,103.7276
9GC4-4,Labridae,Coris,auricularis,7,81.3241
9GC4-4,Labridae,Coris,auricularis,1,115.2859
9GC4-4,Labridae,Coris,auricularis,2,283.8336
9GC4-4,Labridae,Coris,auricularis,1,173.6899
9GC4-4,Labridae,Coris,auricularis,1,166.7634
9GC4-4,Labridae,Coris,auricularis,2,203.6117
9GC4-4,Labridae,Coris,auricularis,3,119.9244
9GC4-4,Labridae,Coris,auricularis,4,113.4565
9GC4-4,Labridae,Coris,auricularis,5,129.5879
9GC4-4,Labridae,Coris,auricularis,6,169.2206
9GC4-4,Labridae,Coris,auricularis,7,286.2945
9GC4-4,Labridae,Coris,auricularis,8,168.2489
9GC4-4,Labridae,Coris,auricularis,9,116.7894
9GC4-4,Labridae,Coris,auricularis,10,87.2942
9GC4-4,Labridae,Coris,auricularis,1,164.2968
9GC4-4,Labridae,Coris,auricularis,2,109.8589
9GC4-4,Labridae,Coris,auricularis,3,122.2961
9GC4-4,Labridae,Coris,auricularis,4,123.0365
9GC4-4,Labridae,Coris,auricularis,5,103.9846
9GC4-4,Serranidae,Epinephelides,armatus,1,420.8798
9GC4-4,Serranidae,Epinephelides,armatus,1,322.7128
9GC4-4,Monacanthidae,Meuschenia,galii,1,331.8245
9GC4-4,Labridae,Notolabrus,parilus,1,203.1551
9GC4-4,Labridae,Notolabrus,parilus,2,221.8341
9GC4-4,Labridae,Notolabrus,parilus,1,403.8387
9GC4-4,Labridae,Ophthalmolepis,lineolatus,1,291.6817
9GC4-4,Pomacentridae,Parma,mccullochi,1,316.5628
9GC4-4,Labridae,Pictilabrus,laticlavius,1,228.9602
9GC4-4,Carangidae,Pseudocaranx,spp,1,333.4231
9GC4-4,Carangidae,Pseudocaranx,spp,2,285.7808
9GC4-4,Carangidae,Pseudocaranx,spp,1,387.6543
9GC4-4,Carangidae,Pseudocaranx,spp,1,361.3198
9GC4-4,Carangidae,Pseudocaranx,spp,1,299.0537
9GC4-4,Sillaginidae,Sillaginodes,punctata,1,777.4905
9GC4-4,Sillaginidae,Sillaginodes,punctata,2,721.299
9GR1-1,Labridae,Coris,auricularis,1,83.522
9GR1-1,Labridae,Coris,auricularis,2,74.6403
9GR1-1,Labridae,Coris,auricularis,1,95.0996
9GR1-1,Labridae,Coris,auricularis,1,280.2689
9GR1-1,Labridae,Coris,auricularis,2,62.0634
9GR1-1,Labridae,Coris,auricularis,3,72.6997
9GR1-1,Labridae,Coris,auricularis,1,88.9007
9GR1-1,Labridae,Coris,auricularis,2,82.9897
9GR1-1,Labridae,Coris,auricularis,1,83.2316
9GR1-1,Labridae,Coris,auricularis,1,84.2803
9GR1-1,Labridae,Coris,auricularis,1,66.2892
9GR1-1,Labridae,Coris,auricularis,1,88.1581
9GR1-1,Labridae,Coris,auricularis,2,85.4013
9GR1-1,Labridae,Coris,auricularis,1,83.0134
9GR1-1,Dasyatidae,Dasyatis,brevicaudata,1,437.6566
9GR1-1,Serranidae,Epinephelides,armatus,1,362.1369
9GR1-1,Heterodontidae,Heterodontus,portusjacksoni,1,836.5211
9GR1-1,Kyphosidae,Kyphosus,cornelii,1,273.7393
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,482.9966
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,500.0324
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,473.8459
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,559.4794
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,528.4056
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,510.0125
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,571.0503
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,475.4821
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,488.7125
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,544.1269
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,417.6188
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,493.8809
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,528.3014
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,554.2683
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,2,456.7795
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,435.6152
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,442.8974
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,426.1396
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,2,457.6868
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,3,354.5513
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,4,375.6252
9GR1-1,Kyphosidae,Kyphosus,sydneyanus,1,426.9784
9GR1-1,Monacanthidae,Meuschenia,flavolineata,1,222.6951
9GR1-1,Monacanthidae,Meuschenia,galii,1,226.7235
9GR1-1,Monacanthidae,Meuschenia,hippocrepis,1,278.669
9GR1-1,Monacanthidae,Meuschenia,hippocrepis,1,366.4008
9GR1-1,Labridae,Notolabrus,parilus,1,284.4349
9GR1-1,Labridae,Notolabrus,parilus,1,200.5156
9GR1-1,Odacidae,Odax,cyanomelas,1,232.5895
9GR1-1,Labridae,Ophthalmolepis,lineolatus,1,236.2975
9GR1-1,Labridae,Ophthalmolepis,lineolatus,1,196.3083
9GR1-1,Pomacentridae,Parma,mccullochi,1,170.325
9GR1-1,Pomacentridae,Parma,mccullochi,1,195.6916
9GR1-1,Pomacentridae,Parma,mccullochi,1,168.7803
9GR1-1,Carangidae,Pseudocaranx,spp,1,259.8211
9GR1-1,Carangidae,Pseudocaranx,spp,1,321.1546
9GR1-1,Carangidae,Pseudocaranx,spp,2,269.8824
9GR1-1,Carangidae,Pseudocaranx,spp,1,287.7831
9GR1-1,Carangidae,Pseudocaranx,spp,1,323.132
9GR1-1,Carangidae,Pseudocaranx,spp,1,273.4192
9GR1-1,Carangidae,Pseudocaranx,spp,1,191.6833
9GR1-1,Carangidae,Pseudocaranx,spp,1,287.2421
9GR1-1,Carangidae,Pseudocaranx,spp,1,257.4865
9GR1-1,Carangidae,Pseudocaranx,spp,1,182.4679
9GR1-1,Carangidae,Pseudocaranx,spp,1,255.1504
9GR1-1,Carangidae,Pseudocaranx,spp,1,290.3623
9GR1-1,Carangidae,Pseudocaranx,spp,1,307.5329
9GR1-1,Carangidae,Pseudocaranx,spp,1,280.3766
9GR1-1,Carangidae,Pseudocaranx,spp,1,312.84
9GR1-1,Carangidae,Pseudocaranx,spp,1,261.4896
9GR1-1,Carangidae,Pseudocaranx,spp,1,267.6749
9GR1-1,Labridae,Pseudolabrus,biserialis,1,133.1897
9GR1-1,Sphyraenidae,Sphyraena,obtusata,1,183.0287
9GR1-1,Sphyraenidae,Sphyraena,obtusata,2,171.0904
9GR1-1,Sphyraenidae,Sphyraena,obtusata,3,174.255
9GR1-1,Sphyraenidae,Sphyraena,obtusata,1,356.7872
9GR1-1,Sphyraenidae,Sphyraena,obtusata,2,137.2015
9GR1-1,Sphyraenidae,Sphyraena,obtusata,1,190.2496
9GR1-1,Sphyraenidae,Sphyraena,obtusata,2,139.7516
9GR1-2,Labridae,Anampses,geographicus,1,234.4501
9GR1-2,Labridae,Coris,auricularis,1,210.9743
9GR1-2,Labridae,Coris,auricularis,2,231.4459
9GR1-2,Labridae,Coris,auricularis,3,120.5008
9GR1-2,Labridae,Coris,auricularis,4,187.5006
