"campaignid","sample","family","genus","species","maxn","project","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","comment"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-2","Labridae","Coris","auricularis",22,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:25:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-2","Serranidae","Epinephelides","armatus",2,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:25:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-2","Muraenidae","Gymnothorax","prasinus",1,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:25:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-2","Muraenidae","Gymnothorax","woodwardi",1,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:25:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-2","Triakidae","Mustelus","antarcticus",1,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:25:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-2","Labridae","Notolabrus","parilus",3,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:25:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-2","Labridae","Ophthalmolepis","lineolatus",2,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:25:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-2","Serranidae","Othos","dentex",1,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:25:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-2","Pomacentridae","Parma","mccullochi",1,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:25:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-2","Mullidae","Parupeneus","spilurus",1,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:25:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-2","Carangidae","Pseudocaranx","spp",28,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:25:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-2","Labridae","Pseudolabrus","biserialis",1,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:25:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-2","Carangidae","Seriola","lalandi",1,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:25:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-3","Labridae","Coris","auricularis",19,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:28:00","Kingston","No-take","KR2","5","Laura","Yes","Yes","SG"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-3","Kyphosidae","Kyphosus","sydneyanus",50,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:28:00","Kingston","No-take","KR2","5","Laura","Yes","Yes","SG"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-3","Labridae","Ophthalmolepis","lineolatus",1,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:28:00","Kingston","No-take","KR2","5","Laura","Yes","Yes","SG"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-3","Carangidae","Seriola","hippos",1,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:28:00","Kingston","No-take","KR2","5","Laura","Yes","Yes","SG"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Labridae","Coris","auricularis",9,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Serranidae","Epinephelides","armatus",2,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Kyphosidae","Kyphosus","cornelii",6,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Kyphosidae","Kyphosus","sydneyanus",10,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Monacanthidae","Meuschenia","hippocrepis",2,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Myliobatidae","Myliobatis","australis",2,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Labridae","Notolabrus","parilus",2,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Labridae","Ophthalmolepis","lineolatus",5,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Pomacentridae","Parma","mccullochi",1,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Mullidae","Parupeneus","spilurus",3,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Carangidae","Pseudocaranx","spp",6,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Labridae","Pseudolabrus","biserialis",1,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Carangidae","Seriola","hippos",2,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Sillaginidae","Sillaginodes","punctata",1,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9KR2-4","Urolophidae","Trygonoptera","ovalis",1,"Rottnest Island Marine Reserve long-term monitoring","-31.99074971","115.5608568","20090705","11:30:00","Kingston","No-take","KR2","6","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-1","Labridae","Coris","auricularis",33,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:50:00","Parker.Point","Fished","PC1","10","Laura","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-1","Dasyatidae","Dasyatis","brevicaudata",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:50:00","Parker.Point","Fished","PC1","10","Laura","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-1","Echeneidae","Echeneis","naucrates",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:50:00","Parker.Point","Fished","PC1","10","Laura","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-1","Kyphosidae","Kyphosus","sydneyanus",7,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:50:00","Parker.Point","Fished","PC1","10","Laura","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-1","Labridae","Notolabrus","parilus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:50:00","Parker.Point","Fished","PC1","10","Laura","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-1","Pomacentridae","Parma","mccullochi",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:50:00","Parker.Point","Fished","PC1","10","Laura","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-1","Mullidae","Parupeneus","spilurus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:50:00","Parker.Point","Fished","PC1","10","Laura","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-1","Carangidae","Pseudocaranx","spp",11,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:50:00","Parker.Point","Fished","PC1","10","Laura","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-1","Labridae","Pseudolabrus","biserialis",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:50:00","Parker.Point","Fished","PC1","10","Laura","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-1","Monodactylidae","Schuettea","woodwardi",25,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:50:00","Parker.Point","Fished","PC1","10","Laura","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-1","Scorpididae","Scorpis","georgiana",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:50:00","Parker.Point","Fished","PC1","10","Laura","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-1","Carangidae","Seriola","hippos",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:50:00","Parker.Point","Fished","PC1","10","Laura","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-1","Mullidae","Upeneichthys","vlamingii",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:50:00","Parker.Point","Fished","PC1","10","Laura","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-3","Labridae","Coris","auricularis",8,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:43:00","Parker.Point","Fished","PC1","8","Laura","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-3","Dasyatidae","Dasyatis","brevicaudata",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:43:00","Parker.Point","Fished","PC1","8","Laura","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-3","Kyphosidae","Girella","zebra",4,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:43:00","Parker.Point","Fished","PC1","8","Laura","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-3","Kyphosidae","Kyphosus","sydneyanus",5,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:43:00","Parker.Point","Fished","PC1","8","Laura","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-3","Labridae","Notolabrus","parilus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:43:00","Parker.Point","Fished","PC1","8","Laura","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-3","Pomacentridae","Parma","mccullochi",3,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:43:00","Parker.Point","Fished","PC1","8","Laura","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-3","Mullidae","Parupeneus","spilurus",3,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:43:00","Parker.Point","Fished","PC1","8","Laura","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-3","Carangidae","Pseudocaranx","spp",10,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:43:00","Parker.Point","Fished","PC1","8","Laura","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-4","Labridae","Coris","auricularis",4,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:47:00","Parker.Point","Fished","PC1","8","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-4","Carangidae","Pseudocaranx","spp",16,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:47:00","Parker.Point","Fished","PC1","8","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC1-4","Carangidae","Seriola","hippos",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:47:00","Parker.Point","Fished","PC1","8","Laura","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-1","Labridae","Coris","auricularis",8,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:36:00","Parker.Point","Fished","PC2","9","Bryce","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-1","Serranidae","Epinephelides","armatus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:36:00","Parker.Point","Fished","PC2","9","Bryce","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-1","Kyphosidae","Kyphosus","sydneyanus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:36:00","Parker.Point","Fished","PC2","9","Bryce","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-1","Labridae","Notolabrus","parilus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:36:00","Parker.Point","Fished","PC2","9","Bryce","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-1","Labridae","Ophthalmolepis","lineolatus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:36:00","Parker.Point","Fished","PC2","9","Bryce","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-1","Pomacentridae","Parma","mccullochi",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:36:00","Parker.Point","Fished","PC2","9","Bryce","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-1","Carangidae","Pseudocaranx","spp",15,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:36:00","Parker.Point","Fished","PC2","9","Bryce","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-1","Scorpididae","Scorpis","aequipinnis",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:36:00","Parker.Point","Fished","PC2","9","Bryce","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-1","Scorpididae","Scorpis","georgiana",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:36:00","Parker.Point","Fished","PC2","9","Bryce","Yes","Yes","SA"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Labridae","Austrolabrus","maculatus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Labridae","Coris","auricularis",7,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Serranidae","Epinephelides","armatus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Kyphosidae","Kyphosus","sydneyanus",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Scorpididae","Neatypus","obliquus",18,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Labridae","Notolabrus","parilus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Odacidae","Odax","cyanomelas",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Labridae","Ophthalmolepis","lineolatus",4,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Pomacentridae","Parma","mccullochi",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Labridae","Pictilabrus","laticlavius",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Carangidae","Pseudocaranx","spp",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Labridae","Pseudolabrus","biserialis",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Scorpididae","Scorpis","georgiana",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Carangidae","Seriola","hippos",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Odacidae","Siphonognathus","beddomei",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-2","Sphyraenidae","Sphyraena","obtusata",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","07:54:00","Parker.Point","Fished","PC2","6","Bryce","Yes","Yes","ECK"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-3","Labridae","Coris","auricularis",36,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:03:00","Parker.Point","Fished","PC2","8","Bryce","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-3","Labridae","Notolabrus","parilus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:03:00","Parker.Point","Fished","PC2","8","Bryce","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-3","Pomacentridae","Parma","mccullochi",4,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:03:00","Parker.Point","Fished","PC2","8","Bryce","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-3","Mullidae","Parupeneus","spilurus",12,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:03:00","Parker.Point","Fished","PC2","8","Bryce","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-3","Carangidae","Pseudocaranx","spp",8,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:03:00","Parker.Point","Fished","PC2","8","Bryce","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-3","Scorpididae","Scorpis","georgiana",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:03:00","Parker.Point","Fished","PC2","8","Bryce","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-3","Labridae","Thalassoma","septemfasciatum",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:03:00","Parker.Point","Fished","PC2","8","Bryce","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-3","Tetraodontidae","Torquigener","pleurogramma",7,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:03:00","Parker.Point","Fished","PC2","8","Bryce","Yes","Yes","MAC"
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-4","Arripidae","Arripis","georgianus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:07:00","Parker.Point","Fished","PC2","7","Bryce","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-4","Labridae","Coris","auricularis",5,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:07:00","Parker.Point","Fished","PC2","7","Bryce","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-4","Labridae","Notolabrus","parilus",4,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:07:00","Parker.Point","Fished","PC2","7","Bryce","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-4","Pomacentridae","Parma","mccullochi",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:07:00","Parker.Point","Fished","PC2","7","Bryce","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-4","Terapontidae","Pelsartia","humeralis",2,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:07:00","Parker.Point","Fished","PC2","7","Bryce","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-4","Haemulidae","Plectorhinchus","flavomaculatus",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:07:00","Parker.Point","Fished","PC2","7","Bryce","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-4","Carangidae","Pseudocaranx","spp",11,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:07:00","Parker.Point","Fished","PC2","7","Bryce","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-4","Labridae","Pseudolabrus","biserialis",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:07:00","Parker.Point","Fished","PC2","7","Bryce","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC2-4","Scorpididae","Scorpis","georgiana",1,"Rottnest Island Marine Reserve long-term monitoring","-32.02261425","115.5423367","20090705","08:07:00","Parker.Point","Fished","PC2","7","Bryce","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC3-1","Labridae","Coris","auricularis",25,"Rottnest Island Marine Reserve long-term monitoring","-32.0217287","115.5162548","20090705","09:44:00","Parker.Point","Fished","PC3","4","Jordan","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC3-1","Dasyatidae","Dasyatis","brevicaudata",1,"Rottnest Island Marine Reserve long-term monitoring","-32.0217287","115.5162548","20090705","09:44:00","Parker.Point","Fished","PC3","4","Jordan","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC3-1","Serranidae","Epinephelides","armatus",3,"Rottnest Island Marine Reserve long-term monitoring","-32.0217287","115.5162548","20090705","09:44:00","Parker.Point","Fished","PC3","4","Jordan","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC3-1","Kyphosidae","Girella","zebra",1,"Rottnest Island Marine Reserve long-term monitoring","-32.0217287","115.5162548","20090705","09:44:00","Parker.Point","Fished","PC3","4","Jordan","Yes","Yes",NA
"2009-07_Rottnest.sanctuaries_stereoBRUVs","9PC3-1","Heterodontidae","Heterodontus","portusjacksoni",1,"Rottnest Island Marine Reserve long-term monitoring","-32.0217287","115.5162548","20090705","09:44:00","Parker.Point","Fished","PC3","4","Jordan","Yes","Yes",NA
