"campaignid","sample","family","genus","species","maxn","project","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","comment"
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Mullidae","Parupeneus","heptacanthus",1,"Pilbara Marine Conservation Partnership","-20.284","115.64255","20150119","15:22:00","Montebello","Fished",NA,"54.5","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Mullidae","Parupeneus","spilurus",1,"Pilbara Marine Conservation Partnership","-20.284","115.64255","20150119","15:22:00","Montebello","Fished",NA,"54.5","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Nemipteridae","Nemipterus","spp",2,"Pilbara Marine Conservation Partnership","-20.284","115.64255","20150119","15:22:00","Montebello","Fished",NA,"54.5","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Nemipteridae","Pentapodus","porosus",11,"Pilbara Marine Conservation Partnership","-20.284","115.64255","20150119","15:22:00","Montebello","Fished",NA,"54.5","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Pinguipedidae","Parapercis","nebulosa",2,"Pilbara Marine Conservation Partnership","-20.284","115.64255","20150119","15:22:00","Montebello","Fished",NA,"54.5","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Rachycentridae","Rachycentron","canadum",3,"Pilbara Marine Conservation Partnership","-20.284","115.64255","20150119","15:22:00","Montebello","Fished",NA,"54.5","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Serranidae","Epinephelus","areolatus",1,"Pilbara Marine Conservation Partnership","-20.284","115.64255","20150119","15:22:00","Montebello","Fished",NA,"54.5","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Siganidae","Siganus","fuscescens",1,"Pilbara Marine Conservation Partnership","-20.284","115.64255","20150119","15:22:00","Montebello","Fished",NA,"54.5","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB692","Tetraodontidae","Lagocephalus","sceleratus",1,"Pilbara Marine Conservation Partnership","-20.284","115.64255","20150119","15:22:00","Montebello","Fished",NA,"54.5","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Balistidae","Abalistes","stellatus",1,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Balistidae","Sufflamen","fraenatum",2,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Carangidae","Carangoides","caeruleopinnatus",1,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Carangidae","Carangoides","gymnostethus",9,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Carangidae","Seriolina","nigrofasciata",1,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Carcharhinidae","Loxodon","macrorhinus",1,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Labridae","Choerodon","cauteroma",1,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Labridae","Coris","dorsomacula",1,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Lethrinidae","Lethrinus","punctulatus",16,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Nemipteridae","Nemipterus","spp",1,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Nemipteridae","Pentapodus","porosus",8,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Nemipteridae","Scolopsis","monogramma",2,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Pinguipedidae","Parapercis","nebulosa",1,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Pinguipedidae","Parapercis","xanthozona",2,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Pomacanthidae","Chaetodontoplus","duboulayi",3,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Scombridae","Scomberomorus","spp",1,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Serranidae","Epinephelus","areolatus",2,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Serranidae","Epinephelus","multinotatus",1,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Siganidae","Siganus","fuscescens",5,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Sparidae","Argyrops","spinifer",1,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB693","Tetraodontidae","Feroxodon","multistriatus",1,"Pilbara Marine Conservation Partnership","-20.278","115.64707","20150119","15:25:00","Montebello","Fished",NA,"54.7","Todd","Yes","No",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Balistidae","Abalistes","stellatus",5,"Pilbara Marine Conservation Partnership","-20.271","115.65237","20150119","15:28:00","Montebello","Fished",NA,"56.6","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Carangoides","caeruleopinnatus",1,"Pilbara Marine Conservation Partnership","-20.271","115.65237","20150119","15:28:00","Montebello","Fished",NA,"56.6","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Carangoides","gymnostethus",16,"Pilbara Marine Conservation Partnership","-20.271","115.65237","20150119","15:28:00","Montebello","Fished",NA,"56.6","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Selar","crumenophthalmus",34,"Pilbara Marine Conservation Partnership","-20.271","115.65237","20150119","15:28:00","Montebello","Fished",NA,"56.6","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carcharhinidae","Loxodon","macrorhinus",1,"Pilbara Marine Conservation Partnership","-20.271","115.65237","20150119","15:28:00","Montebello","Fished",NA,"56.6","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Lethrinidae","Lethrinus","punctulatus",3,"Pilbara Marine Conservation Partnership","-20.271","115.65237","20150119","15:28:00","Montebello","Fished",NA,"56.6","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Lutjanidae","Lutjanus","sebae",1,"Pilbara Marine Conservation Partnership","-20.271","115.65237","20150119","15:28:00","Montebello","Fished",NA,"56.6","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Mullidae","Parupeneus","heptacanthus",1,"Pilbara Marine Conservation Partnership","-20.271","115.65237","20150119","15:28:00","Montebello","Fished",NA,"56.6","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Nemipteridae","Nemipterus","spp",13,"Pilbara Marine Conservation Partnership","-20.271","115.65237","20150119","15:28:00","Montebello","Fished",NA,"56.6","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Nemipteridae","Pentapodus","porosus",4,"Pilbara Marine Conservation Partnership","-20.271","115.65237","20150119","15:28:00","Montebello","Fished",NA,"56.6","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Scombridae","Scomberomorus","spp",1,"Pilbara Marine Conservation Partnership","-20.271","115.65237","20150119","15:28:00","Montebello","Fished",NA,"56.6","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Synodontidae","Saurida","undosquamis",2,"Pilbara Marine Conservation Partnership","-20.271","115.65237","20150119","15:28:00","Montebello","Fished",NA,"56.6","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Tetraodontidae","Lagocephalus","sceleratus",2,"Pilbara Marine Conservation Partnership","-20.271","115.65237","20150119","15:28:00","Montebello","Fished",NA,"56.6","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Balistidae","Abalistes","stellatus",3,"Pilbara Marine Conservation Partnership","-20.264","115.65745","20150119","15:32:00","Montebello","Fished",NA,"56.9","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Carangidae","Carangoides","caeruleopinnatus",1,"Pilbara Marine Conservation Partnership","-20.264","115.65745","20150119","15:32:00","Montebello","Fished",NA,"56.9","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Carangidae","Carangoides","gymnostethus",7,"Pilbara Marine Conservation Partnership","-20.264","115.65745","20150119","15:32:00","Montebello","Fished",NA,"56.9","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Carangidae","Seriolina","nigrofasciata",1,"Pilbara Marine Conservation Partnership","-20.264","115.65745","20150119","15:32:00","Montebello","Fished",NA,"56.9","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Carcharhinidae","Loxodon","macrorhinus",2,"Pilbara Marine Conservation Partnership","-20.264","115.65745","20150119","15:32:00","Montebello","Fished",NA,"56.9","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Labridae","Coris","dorsomacula",2,"Pilbara Marine Conservation Partnership","-20.264","115.65745","20150119","15:32:00","Montebello","Fished",NA,"56.9","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Lethrinidae","Lethrinus","punctulatus",17,"Pilbara Marine Conservation Partnership","-20.264","115.65745","20150119","15:32:00","Montebello","Fished",NA,"56.9","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Nemipteridae","Nemipterus","spp",5,"Pilbara Marine Conservation Partnership","-20.264","115.65745","20150119","15:32:00","Montebello","Fished",NA,"56.9","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Siganidae","Siganus","fuscescens",6,"Pilbara Marine Conservation Partnership","-20.264","115.65745","20150119","15:32:00","Montebello","Fished",NA,"56.9","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Synodontidae","Saurida","undosquamis",1,"Pilbara Marine Conservation Partnership","-20.264","115.65745","20150119","15:32:00","Montebello","Fished",NA,"56.9","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Tetraodontidae","Lagocephalus","sceleratus",4,"Pilbara Marine Conservation Partnership","-20.264","115.65745","20150119","15:32:00","Montebello","Fished",NA,"56.9","Matt","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Balistidae","Abalistes","stellatus",5,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Carangidae","Atule","mate",1,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Carangidae","Carangoides","caeruleopinnatus",1,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Carangidae","Carangoides","gymnostethus",43,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Carangidae","Caranx","ignobilis",1,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Carangidae","Scomberoides","commersonnianus",1,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Carangidae","Selaroides","leptolepis",2,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Carangidae","Seriolina","nigrofasciata",1,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Lethrinidae","Lethrinus","variegatus",2,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Lutjanidae","Lutjanus","vitta",1,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Lutjanidae","Symphorus","nematophorus",1,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Nemipteridae","Nemipterus","spp",6,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Nemipteridae","Pentapodus","nagasakiensis",1,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Nemipteridae","Pentapodus","porosus",9,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Pinguipedidae","Parapercis","clathrata",1,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Pinguipedidae","Parapercis","nebulosa",1,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Scombridae","Sarda","orientalis",6,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Scombridae","Scomberomorus","spp",5,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB696","Tetraodontidae","Lagocephalus","lunaris",4,"Pilbara Marine Conservation Partnership","-20.455","115.45607","20150120","13:06:00","S.Montebello.Sanctuary","No-take",NA,"30.3","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB697","Carangidae","Caranx","ignobilis",3,"Pilbara Marine Conservation Partnership","-20.454","115.44602","20150120","13:11:00","S.Montebello.Sanctuary","No-take",NA,"33","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB697","Carangidae","Scomberoides","commersonnianus",2,"Pilbara Marine Conservation Partnership","-20.454","115.44602","20150120","13:11:00","S.Montebello.Sanctuary","No-take",NA,"33","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB697","Carcharhinidae","Carcharhinus","plumbeus",1,"Pilbara Marine Conservation Partnership","-20.454","115.44602","20150120","13:11:00","S.Montebello.Sanctuary","No-take",NA,"33","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB697","Echeneidae","Echeneis","naucrates",2,"Pilbara Marine Conservation Partnership","-20.454","115.44602","20150120","13:11:00","S.Montebello.Sanctuary","No-take",NA,"33","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB697","Labridae","Iniistius","pavo",1,"Pilbara Marine Conservation Partnership","-20.454","115.44602","20150120","13:11:00","S.Montebello.Sanctuary","No-take",NA,"33","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB697","Nemipteridae","Nemipterus","spp",2,"Pilbara Marine Conservation Partnership","-20.454","115.44602","20150120","13:11:00","S.Montebello.Sanctuary","No-take",NA,"33","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB697","Tetraodontidae","Lagocephalus","sceleratus",7,"Pilbara Marine Conservation Partnership","-20.454","115.44602","20150120","13:11:00","S.Montebello.Sanctuary","No-take",NA,"33","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Bothidae","Unknown","spp",3,"Pilbara Marine Conservation Partnership","-20.454","115.43468","20150120","13:15:00","Montebello","Fished",NA,"35.6","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Carangidae","Caranx","ignobilis",2,"Pilbara Marine Conservation Partnership","-20.454","115.43468","20150120","13:15:00","Montebello","Fished",NA,"35.6","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Carcharhinidae","Carcharhinus","brevipinna",1,"Pilbara Marine Conservation Partnership","-20.454","115.43468","20150120","13:15:00","Montebello","Fished",NA,"35.6","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Echeneidae","Echeneis","naucrates",1,"Pilbara Marine Conservation Partnership","-20.454","115.43468","20150120","13:15:00","Montebello","Fished",NA,"35.6","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Monacanthidae","Paramonacanthus","choirocephalus",2,"Pilbara Marine Conservation Partnership","-20.454","115.43468","20150120","13:15:00","Montebello","Fished",NA,"35.6","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Mullidae","Upeneus","tragula",11,"Pilbara Marine Conservation Partnership","-20.454","115.43468","20150120","13:15:00","Montebello","Fished",NA,"35.6","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Nemipteridae","Nemipterus","spp",5,"Pilbara Marine Conservation Partnership","-20.454","115.43468","20150120","13:15:00","Montebello","Fished",NA,"35.6","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Pinguipedidae","Parapercis","nebulosa",1,"Pilbara Marine Conservation Partnership","-20.454","115.43468","20150120","13:15:00","Montebello","Fished",NA,"35.6","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Tetraodontidae","Feroxodon","multistriatus",2,"Pilbara Marine Conservation Partnership","-20.454","115.43468","20150120","13:15:00","Montebello","Fished",NA,"35.6","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Tetraodontidae","Lagocephalus","lunaris",1,"Pilbara Marine Conservation Partnership","-20.454","115.43468","20150120","13:15:00","Montebello","Fished",NA,"35.6","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Tetraodontidae","Lagocephalus","sceleratus",6,"Pilbara Marine Conservation Partnership","-20.454","115.43468","20150120","13:15:00","Montebello","Fished",NA,"35.6","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Tetraodontidae","Torquigener","pallimaculatus",1,"Pilbara Marine Conservation Partnership","-20.454","115.43468","20150120","13:15:00","Montebello","Fished",NA,"35.6","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB699","Bothidae","Unknown","spp",3,"Pilbara Marine Conservation Partnership","-20.453","115.42262","20150120","13:20:00","Montebello","Fished",NA,"37.1","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB699","Carangidae","Carangoides","caeruleopinnatus",1,"Pilbara Marine Conservation Partnership","-20.453","115.42262","20150120","13:20:00","Montebello","Fished",NA,"37.1","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB699","Carangidae","Caranx","ignobilis",1,"Pilbara Marine Conservation Partnership","-20.453","115.42262","20150120","13:20:00","Montebello","Fished",NA,"37.1","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB699","Carcharhinidae","Carcharhinus","brevipinna",1,"Pilbara Marine Conservation Partnership","-20.453","115.42262","20150120","13:20:00","Montebello","Fished",NA,"37.1","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB699","Echeneidae","Echeneis","naucrates",2,"Pilbara Marine Conservation Partnership","-20.453","115.42262","20150120","13:20:00","Montebello","Fished",NA,"37.1","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB699","Nemipteridae","Nemipterus","spp",1,"Pilbara Marine Conservation Partnership","-20.453","115.42262","20150120","13:20:00","Montebello","Fished",NA,"37.1","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB699","Tetraodontidae","Lagocephalus","lunaris",1,"Pilbara Marine Conservation Partnership","-20.453","115.42262","20150120","13:20:00","Montebello","Fished",NA,"37.1","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB699","Tetraodontidae","Lagocephalus","sceleratus",6,"Pilbara Marine Conservation Partnership","-20.453","115.42262","20150120","13:20:00","Montebello","Fished",NA,"37.1","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB700","Bothidae","Unknown","spp",3,"Pilbara Marine Conservation Partnership","-20.453","115.41094","20150120","13:24:00","Montebello","Fished",NA,"37.9","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB700","Echeneidae","Echeneis","naucrates",2,"Pilbara Marine Conservation Partnership","-20.453","115.41094","20150120","13:24:00","Montebello","Fished",NA,"37.9","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB700","Labridae","Iniistius","pavo",1,"Pilbara Marine Conservation Partnership","-20.453","115.41094","20150120","13:24:00","Montebello","Fished",NA,"37.9","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB700","Nemipteridae","Nemipterus","spp",3,"Pilbara Marine Conservation Partnership","-20.453","115.41094","20150120","13:24:00","Montebello","Fished",NA,"37.9","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB700","Tetraodontidae","Feroxodon","multistriatus",1,"Pilbara Marine Conservation Partnership","-20.453","115.41094","20150120","13:24:00","Montebello","Fished",NA,"37.9","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB700","Tetraodontidae","Lagocephalus","lunaris",1,"Pilbara Marine Conservation Partnership","-20.453","115.41094","20150120","13:24:00","Montebello","Fished",NA,"37.9","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB700","Tetraodontidae","Lagocephalus","sceleratus",3,"Pilbara Marine Conservation Partnership","-20.453","115.41094","20150120","13:24:00","Montebello","Fished",NA,"37.9","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB701","Bothidae","Unknown","spp",1,"Pilbara Marine Conservation Partnership","-20.452","115.39525","20150120","13:30:00","Montebello","Fished",NA,"39.2","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB701","Carangidae","Caranx","ignobilis",1,"Pilbara Marine Conservation Partnership","-20.452","115.39525","20150120","13:30:00","Montebello","Fished",NA,"39.2","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB701","Carangidae","Gnathanodon","speciosus",1,"Pilbara Marine Conservation Partnership","-20.452","115.39525","20150120","13:30:00","Montebello","Fished",NA,"39.2","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB701","Echeneidae","Echeneis","naucrates",1,"Pilbara Marine Conservation Partnership","-20.452","115.39525","20150120","13:30:00","Montebello","Fished",NA,"39.2","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB701","Labridae","Iniistius","pavo",1,"Pilbara Marine Conservation Partnership","-20.452","115.39525","20150120","13:30:00","Montebello","Fished",NA,"39.2","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB701","Nemipteridae","Nemipterus","spp",3,"Pilbara Marine Conservation Partnership","-20.452","115.39525","20150120","13:30:00","Montebello","Fished",NA,"39.2","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB701","Rachycentridae","Rachycentron","canadum",1,"Pilbara Marine Conservation Partnership","-20.452","115.39525","20150120","13:30:00","Montebello","Fished",NA,"39.2","Katrina","Yes","Yes",NA
"2015-01_Montebello.transect_stereoBRUVs","NCB701","Rhynchobatidae","Rhynchobatus","australiae",1,"Pilbara Marine Conservation Partnership","-20.452","115.39525","20150120","13:30:00","Montebello","Fished",NA,"39.2","Katrina","Yes","Yes",NA
